Time,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
1/21/2022 10:47:13 AM,"1113","20.4","17","1017"
1/21/2022 10:49:13 AM,"1097","20.4","17","1017"
1/21/2022 10:51:13 AM,"1129","20.3","17","1017"
1/21/2022 10:53:13 AM,"1147","20.3","18","1017"
1/21/2022 10:55:13 AM,"1160","20.3","18","1017"
1/21/2022 10:57:13 AM,"1208","20.4","18","1017"
1/21/2022 10:59:13 AM,"1244","20.4","18","1017"
1/21/2022 11:01:13 AM,"1252","20.5","18","1017"
1/21/2022 11:03:13 AM,"1294","20.6","18","1017"
1/21/2022 11:05:13 AM,"1323","20.6","18","1017"
1/21/2022 11:07:13 AM,"1339","20.7","18","1017"
1/21/2022 11:09:13 AM,"1329","20.7","18","1017"
1/21/2022 11:11:13 AM,"1278","20.7","18","1017"
1/21/2022 11:13:13 AM,"1253","20.7","18","1017"
1/21/2022 11:15:13 AM,"1207","20.6","18","1017"
1/21/2022 11:17:13 AM,"1139","20.7","18","1017"
1/21/2022 11:19:13 AM,"1082","20.7","18","1017"
1/21/2022 11:21:13 AM,"1034","20.7","18","1017"
1/21/2022 11:23:13 AM,"1010","20.7","18","1017"
1/21/2022 11:25:13 AM,"959","20.8","18","1017"
1/21/2022 11:27:13 AM,"923","20.8","18","1017"
1/21/2022 11:29:13 AM,"895","20.6","18","1017"
1/21/2022 11:31:13 AM,"910","20.6","18","1017"
1/21/2022 11:33:13 AM,"948","20.6","18","1017"
1/21/2022 11:35:13 AM,"985","20.6","18","1017"
1/21/2022 11:37:13 AM,"987","20.7","18","1017"
1/21/2022 11:39:13 AM,"1009","20.7","18","1017"
1/21/2022 11:41:13 AM,"1035","20.8","18","1017"
1/21/2022 11:43:13 AM,"1052","20.8","18","1017"
1/21/2022 11:45:13 AM,"1075","20.8","18","1017"
1/21/2022 11:47:13 AM,"1105","20.9","18","1017"
1/21/2022 11:49:13 AM,"1169","20.9","18","1017"
1/21/2022 11:51:13 AM,"1212","21.0","18","1017"
1/21/2022 11:53:13 AM,"1273","21.0","18","1017"
1/21/2022 11:55:13 AM,"1306","21.1","18","1017"
1/21/2022 11:57:13 AM,"1353","21.2","19","1017"
1/21/2022 11:59:13 AM,"1420","21.2","19","1017"
1/21/2022 12:01:13 PM,"1471","21.3","19","1017"
1/21/2022 12:03:13 PM,"1525","21.4","19","1017"
1/21/2022 12:05:13 PM,"1551","21.5","19","1017"
1/21/2022 12:07:13 PM,"1596","21.5","19","1017"
1/21/2022 12:09:13 PM,"1612","21.6","19","1017"
1/21/2022 12:11:13 PM,"1636","21.6","19","1017"
1/21/2022 12:13:13 PM,"1624","21.6","19","1017"
1/21/2022 12:15:13 PM,"1628","21.7","19","1016"
1/21/2022 12:17:13 PM,"1663","21.7","19","1016"
1/21/2022 12:19:13 PM,"1675","21.7","19","1016"
1/21/2022 12:21:13 PM,"1724","21.7","19","1016"
1/21/2022 12:23:13 PM,"1747","21.8","19","1016"
1/21/2022 12:25:13 PM,"1816","21.8","19","1016"
1/21/2022 12:27:13 PM,"1818","21.8","19","1016"
1/21/2022 12:29:13 PM,"1868","21.8","19","1016"
1/21/2022 12:31:13 PM,"1888","21.9","19","1016"
1/21/2022 12:33:13 PM,"1939","21.9","19","1016"
1/21/2022 12:35:13 PM,"1959","21.9","20","1016"
1/21/2022 12:37:13 PM,"2012","21.9","20","1016"
1/21/2022 12:39:13 PM,"2060","22.0","20","1016"
1/21/2022 12:41:13 PM,"2044","22.0","20","1016"
1/21/2022 12:43:13 PM,"2102","22.0","20","1016"
1/21/2022 12:45:13 PM,"2169","22.0","20","1016"
1/21/2022 12:47:13 PM,"2208","22.1","20","1016"
1/21/2022 12:49:13 PM,"2263","22.1","20","1016"
1/21/2022 12:51:13 PM,"2243","22.2","20","1016"
1/21/2022 12:53:13 PM,"2250","22.2","20","1016"
1/21/2022 12:55:13 PM,"2021","22.1","20","1016"
1/21/2022 12:57:13 PM,"1955","22.1","20","1016"
1/21/2022 12:59:13 PM,"1930","22.0","20","1016"
1/21/2022 1:01:13 PM,"1963","22.0","20","1016"
1/21/2022 1:03:13 PM,"1889","22.0","20","1016"
1/21/2022 1:05:13 PM,"1820","22.0","20","1016"
1/21/2022 1:07:13 PM,"1771","22.0","20","1016"
1/21/2022 1:09:13 PM,"1671","22.0","20","1016"
1/21/2022 1:11:13 PM,"1639","21.9","20","1016"
1/21/2022 1:13:13 PM,"1618","21.9","20","1016"
1/21/2022 1:15:13 PM,"1627","21.9","20","1016"
1/21/2022 1:17:13 PM,"1640","21.8","20","1016"
1/21/2022 1:19:13 PM,"1591","21.8","20","1016"
1/21/2022 1:21:13 PM,"1576","21.8","20","1016"
1/21/2022 1:23:13 PM,"1568","21.8","20","1016"
1/21/2022 1:25:13 PM,"1548","21.8","20","1016"
1/21/2022 1:27:13 PM,"1510","21.7","20","1016"
1/21/2022 1:29:13 PM,"1435","21.6","20","1015"
1/21/2022 1:31:13 PM,"1365","21.5","20","1016"
1/21/2022 1:33:13 PM,"1315","21.5","19","1015"
1/21/2022 1:35:13 PM,"1244","21.5","19","1015"
1/21/2022 1:37:13 PM,"1167","21.5","19","1015"
1/21/2022 1:39:13 PM,"1146","21.4","19","1015"
1/21/2022 1:41:13 PM,"1101","21.4","19","1015"
1/21/2022 1:43:13 PM,"1073","21.4","19","1015"
1/21/2022 1:45:13 PM,"1017","21.4","19","1015"
1/21/2022 1:47:13 PM,"1008","21.3","19","1015"
1/21/2022 1:49:13 PM,"969","21.3","19","1015"
1/21/2022 1:51:13 PM,"1011","21.3","19","1015"
1/21/2022 1:53:13 PM,"1040","21.3","19","1015"
1/21/2022 1:55:13 PM,"1075","21.3","19","1015"
1/21/2022 1:57:13 PM,"1130","21.3","19","1015"
1/21/2022 1:59:13 PM,"1123","21.3","19","1015"
1/21/2022 2:01:13 PM,"1152","21.4","19","1015"
1/21/2022 2:03:13 PM,"1142","21.3","19","1015"
1/21/2022 2:05:13 PM,"1122","21.4","19","1015"
1/21/2022 2:07:13 PM,"1141","21.4","19","1015"
1/21/2022 2:09:13 PM,"1147","21.4","19","1015"
1/21/2022 2:11:13 PM,"1176","21.4","19","1015"
1/21/2022 2:13:13 PM,"1213","21.4","19","1015"
1/21/2022 2:15:13 PM,"1240","21.4","19","1015"
1/21/2022 2:17:13 PM,"1248","21.4","19","1015"
1/21/2022 2:19:13 PM,"1249","21.5","19","1015"
1/21/2022 2:21:13 PM,"1242","21.5","19","1015"
1/21/2022 2:23:13 PM,"1258","21.5","19","1015"
1/21/2022 2:25:13 PM,"1248","21.5","19","1015"
1/21/2022 2:27:13 PM,"1246","21.5","19","1015"
1/21/2022 2:29:13 PM,"1293","21.5","19","1015"
1/21/2022 2:31:13 PM,"1302","21.5","19","1015"
1/21/2022 2:33:13 PM,"1281","21.5","19","1015"
1/21/2022 2:35:13 PM,"1292","21.5","19","1015"
1/21/2022 2:37:13 PM,"1282","21.5","19","1015"
1/21/2022 2:39:13 PM,"1282","21.5","19","1015"
1/21/2022 2:41:13 PM,"1262","21.4","19","1015"
1/21/2022 2:43:13 PM,"1278","21.5","19","1015"
1/21/2022 2:45:13 PM,"1293","21.5","20","1015"
1/21/2022 2:47:13 PM,"1312","21.5","19","1015"
1/21/2022 2:49:13 PM,"1314","21.5","20","1015"
1/21/2022 2:51:13 PM,"1305","21.5","19","1015"
1/21/2022 2:53:13 PM,"1307","21.6","19","1015"
1/21/2022 2:55:13 PM,"1312","21.6","19","1015"
1/21/2022 2:57:13 PM,"1318","21.6","20","1015"
1/21/2022 2:59:13 PM,"1322","21.6","20","1015"
1/21/2022 3:01:13 PM,"1312","21.6","19","1015"
1/21/2022 3:03:13 PM,"1301","21.6","19","1015"
1/21/2022 3:05:13 PM,"1307","21.6","20","1015"
1/21/2022 3:07:13 PM,"1299","21.6","20","1015"
1/21/2022 3:09:13 PM,"1309","21.6","19","1015"
1/21/2022 3:11:13 PM,"1291","21.6","19","1015"
1/21/2022 3:13:13 PM,"1283","21.6","19","1015"
1/21/2022 3:15:13 PM,"1304","21.6","20","1015"
1/21/2022 3:17:13 PM,"1309","21.7","20","1014"
1/21/2022 3:19:13 PM,"1311","21.7","19","1015"
1/21/2022 3:21:13 PM,"1263","21.6","19","1014"
1/21/2022 3:23:13 PM,"1237","21.6","19","1015"
1/21/2022 3:25:13 PM,"1221","21.6","19","1015"
1/21/2022 3:27:13 PM,"1188","21.5","19","1015"
1/21/2022 3:29:13 PM,"1184","21.5","19","1015"
1/21/2022 3:31:13 PM,"1186","21.4","19","1014"
1/21/2022 3:33:13 PM,"1181","21.0","19","1015"
1/21/2022 3:35:13 PM,"818","18.0","17","1015"
1/21/2022 3:37:13 PM,"623","15.1","17","1015"
1/21/2022 3:39:13 PM,"614","14.4","19","1015"
1/21/2022 3:41:13 PM,"635","15.0","19","1015"
1/21/2022 3:43:13 PM,"650","15.6","20","1015"
1/21/2022 3:45:13 PM,"664","16.3","20","1015"
1/21/2022 3:47:13 PM,"685","16.9","20","1015"
1/21/2022 3:49:13 PM,"703","17.4","20","1015"
1/21/2022 3:51:13 PM,"717","17.7","20","1015"
1/21/2022 3:53:13 PM,"708","17.9","20","1015"
1/21/2022 3:55:13 PM,"705","18.1","20","1015"
1/21/2022 3:57:13 PM,"708","18.3","20","1015"
1/21/2022 3:59:13 PM,"688","18.4","20","1015"
1/21/2022 4:01:13 PM,"682","18.4","20","1015"
1/21/2022 4:03:13 PM,"692","18.6","20","1015"
1/21/2022 4:05:13 PM,"701","18.7","20","1015"
1/21/2022 4:07:13 PM,"703","18.8","20","1015"
1/21/2022 4:09:13 PM,"691","18.9","20","1015"
1/21/2022 4:11:13 PM,"693","18.9","20","1015"
1/21/2022 4:13:13 PM,"684","18.9","20","1015"
1/21/2022 4:15:13 PM,"690","19.0","20","1015"
1/21/2022 4:17:13 PM,"682","19.1","20","1015"
1/21/2022 4:19:13 PM,"682","19.1","20","1015"
1/21/2022 4:21:13 PM,"686","18.9","20","1015"
1/21/2022 4:23:13 PM,"692","19.1","20","1015"
1/21/2022 4:25:13 PM,"684","19.1","20","1015"
1/21/2022 4:27:13 PM,"673","19.5","22","1015"
1/21/2022 4:29:13 PM,"664","19.8","21","1014"
1/21/2022 4:31:13 PM,"668","20.0","21","1014"
1/21/2022 4:33:13 PM,"665","20.1","21","1014"
1/21/2022 4:35:13 PM,"654","20.2","21","1014"
1/21/2022 4:37:13 PM,"620","20.3","21","1015"
1/21/2022 4:39:13 PM,"632","20.4","21","1014"
1/21/2022 4:41:13 PM,"641","20.4","21","1014"
1/21/2022 4:43:13 PM,"663","20.2","21","1014"
1/21/2022 4:45:13 PM,"890","20.0","21","1015"
1/21/2022 4:47:13 PM,"837","19.7","21","1014"
1/21/2022 4:49:13 PM,"809","19.6","21","1015"
1/21/2022 4:51:13 PM,"780","19.5","21","1014"
1/21/2022 4:53:13 PM,"749","19.5","21","1014"
1/21/2022 4:55:13 PM,"705","19.4","21","1014"
1/21/2022 4:57:13 PM,"699","19.5","21","1014"
1/21/2022 4:59:13 PM,"713","19.5","22","1014"
1/21/2022 5:01:13 PM,"675","19.5","21","1014"
1/21/2022 5:03:13 PM,"665","19.5","21","1014"
1/21/2022 5:05:13 PM,"668","19.4","21","1014"
1/21/2022 5:07:13 PM,"694","19.4","21","1014"
1/21/2022 5:09:13 PM,"722","19.4","21","1014"
1/21/2022 5:11:13 PM,"729","19.4","22","1014"
1/21/2022 5:13:13 PM,"680","19.4","21","1014"
1/21/2022 5:15:13 PM,"683","19.5","21","1014"
1/21/2022 5:17:13 PM,"684","19.4","21","1014"
1/21/2022 5:19:13 PM,"680","19.5","21","1014"
1/21/2022 5:21:13 PM,"656","19.4","21","1014"
1/21/2022 5:23:13 PM,"639","19.4","21","1014"
1/21/2022 5:25:13 PM,"641","19.4","21","1014"
1/21/2022 5:27:13 PM,"618","19.4","21","1014"
1/21/2022 5:29:13 PM,"615","19.4","21","1014"
1/21/2022 5:31:13 PM,"638","19.5","21","1014"
1/21/2022 5:33:13 PM,"622","19.4","21","1014"
1/21/2022 5:35:13 PM,"642","19.4","21","1014"
1/21/2022 5:37:13 PM,"643","19.4","21","1014"
1/21/2022 5:39:13 PM,"702","19.4","21","1014"
1/21/2022 5:41:13 PM,"708","19.4","21","1014"
1/21/2022 5:43:13 PM,"680","19.4","21","1014"
1/21/2022 5:45:13 PM,"659","19.5","21","1014"
1/21/2022 5:47:13 PM,"675","19.5","21","1014"
1/21/2022 5:49:13 PM,"656","19.5","21","1014"
1/21/2022 5:51:13 PM,"642","19.5","21","1014"
1/21/2022 5:53:13 PM,"651","19.5","21","1014"
1/21/2022 5:55:13 PM,"690","19.5","21","1014"
1/21/2022 5:57:13 PM,"706","19.4","21","1014"
1/21/2022 5:59:13 PM,"687","19.5","21","1014"
1/21/2022 6:01:13 PM,"676","19.5","21","1014"
1/21/2022 6:03:13 PM,"650","19.5","21","1014"
1/21/2022 6:05:13 PM,"650","19.5","21","1014"
1/21/2022 6:07:13 PM,"648","19.5","21","1014"
1/21/2022 6:09:13 PM,"650","19.5","21","1014"
1/21/2022 6:11:13 PM,"650","19.5","21","1014"
1/21/2022 6:13:13 PM,"619","19.5","21","1014"
1/21/2022 6:15:13 PM,"600","19.5","21","1014"
1/21/2022 6:17:13 PM,"592","19.5","21","1014"
1/21/2022 6:19:13 PM,"586","19.5","21","1014"
1/21/2022 6:21:13 PM,"584","19.5","21","1014"
1/21/2022 6:23:13 PM,"585","19.5","21","1014"
1/21/2022 6:25:13 PM,"582","19.5","21","1014"
1/21/2022 6:27:13 PM,"586","19.5","21","1014"
1/21/2022 6:29:13 PM,"583","19.5","21","1014"
1/21/2022 6:31:13 PM,"581","19.5","21","1014"
1/21/2022 6:33:13 PM,"581","19.5","21","1014"
1/21/2022 6:35:13 PM,"573","19.5","21","1014"
1/21/2022 6:37:13 PM,"598","19.5","21","1014"
1/21/2022 6:39:13 PM,"607","19.6","21","1014"
1/21/2022 6:41:13 PM,"621","19.5","21","1014"
1/21/2022 6:43:13 PM,"606","19.5","21","1014"
1/21/2022 6:45:13 PM,"621","19.5","21","1014"
1/21/2022 6:47:13 PM,"642","19.5","21","1014"
1/21/2022 6:49:13 PM,"634","19.5","21","1014"
1/21/2022 6:51:13 PM,"632","19.5","21","1014"
1/21/2022 6:53:13 PM,"622","19.5","21","1014"
1/21/2022 6:55:13 PM,"641","19.5","22","1014"
1/21/2022 6:57:13 PM,"669","19.5","22","1014"
1/21/2022 6:59:13 PM,"674","19.6","22","1014"
1/21/2022 7:01:13 PM,"681","19.5","23","1014"
1/21/2022 7:03:13 PM,"721","19.5","23","1014"
1/21/2022 7:05:13 PM,"712","19.5","23","1014"
1/21/2022 7:07:13 PM,"695","19.5","23","1014"
1/21/2022 7:09:13 PM,"705","19.7","24","1014"
1/21/2022 7:11:13 PM,"713","19.9","24","1014"
1/21/2022 7:13:13 PM,"699","20.0","24","1014"
1/21/2022 7:15:13 PM,"700","20.0","24","1014"
1/21/2022 7:17:13 PM,"694","20.0","24","1014"
1/21/2022 7:19:13 PM,"694","20.0","24","1014"
1/21/2022 7:21:13 PM,"692","20.0","24","1014"
1/21/2022 7:23:13 PM,"675","20.0","24","1014"
1/21/2022 7:25:13 PM,"648","20.1","24","1014"
1/21/2022 7:27:13 PM,"633","20.1","23","1014"
1/21/2022 7:29:13 PM,"644","20.1","23","1014"
1/21/2022 7:31:13 PM,"638","20.1","23","1014"
1/21/2022 7:33:13 PM,"652","20.1","23","1014"
1/21/2022 7:35:13 PM,"643","20.1","24","1014"
1/21/2022 7:37:13 PM,"655","20.1","24","1014"
1/21/2022 7:39:13 PM,"648","20.2","24","1014"
1/21/2022 7:41:13 PM,"663","20.2","24","1014"
1/21/2022 7:43:13 PM,"671","20.2","24","1014"
1/21/2022 7:45:13 PM,"714","20.2","24","1014"
1/21/2022 7:47:13 PM,"728","20.2","24","1014"
1/21/2022 7:49:13 PM,"711","20.1","24","1014"
1/21/2022 7:51:13 PM,"680","20.1","24","1014"
1/21/2022 7:53:13 PM,"660","20.1","24","1014"
1/21/2022 7:55:13 PM,"679","20.2","24","1014"
1/21/2022 7:57:13 PM,"675","20.2","24","1014"
1/21/2022 7:59:13 PM,"680","20.1","23","1014"
1/21/2022 8:01:13 PM,"663","20.1","23","1014"
1/21/2022 8:03:13 PM,"680","20.0","23","1014"
1/21/2022 8:05:13 PM,"691","20.0","24","1014"
1/21/2022 8:07:13 PM,"688","20.0","23","1014"
1/21/2022 8:09:13 PM,"672","20.0","23","1014"
1/21/2022 8:11:13 PM,"683","20.0","23","1014"
1/21/2022 8:13:13 PM,"661","20.0","23","1014"
1/21/2022 8:15:13 PM,"658","19.9","23","1014"
1/21/2022 8:17:13 PM,"673","19.9","23","1014"
1/21/2022 8:19:13 PM,"683","19.8","23","1014"
1/21/2022 8:21:13 PM,"652","19.8","23","1014"
1/21/2022 8:23:13 PM,"662","19.9","23","1014"
1/21/2022 8:25:13 PM,"649","19.8","23","1014"
1/21/2022 8:27:13 PM,"661","19.8","23","1014"
1/21/2022 8:29:13 PM,"668","19.8","23","1014"
1/21/2022 8:31:13 PM,"636","19.7","23","1014"
1/21/2022 8:33:13 PM,"659","19.7","23","1014"
1/21/2022 8:35:13 PM,"658","19.7","23","1014"
1/21/2022 8:37:13 PM,"651","19.7","23","1014"
1/21/2022 8:39:13 PM,"665","19.7","24","1014"
1/21/2022 8:41:13 PM,"656","19.7","23","1014"
1/21/2022 8:43:13 PM,"664","19.7","23","1014"
1/21/2022 8:45:13 PM,"652","19.6","23","1014"
1/21/2022 8:47:13 PM,"673","19.6","24","1014"
1/21/2022 8:49:13 PM,"679","19.5","24","1014"
1/21/2022 8:51:13 PM,"712","19.6","24","1014"
1/21/2022 8:53:13 PM,"698","19.6","24","1014"
1/21/2022 8:55:13 PM,"708","19.6","24","1014"
1/21/2022 8:57:13 PM,"710","19.6","24","1014"
1/21/2022 8:59:13 PM,"699","19.5","24","1014"
1/21/2022 9:01:13 PM,"701","19.5","24","1014"
1/21/2022 9:03:13 PM,"730","19.5","25","1014"
1/21/2022 9:05:13 PM,"739","19.5","25","1014"
1/21/2022 9:07:13 PM,"703","19.5","25","1014"
1/21/2022 9:09:13 PM,"681","19.6","25","1014"
1/21/2022 9:11:13 PM,"681","19.6","24","1014"
1/21/2022 9:13:13 PM,"681","19.5","24","1014"
1/21/2022 9:15:13 PM,"673","19.5","24","1014"
1/21/2022 9:17:13 PM,"675","19.4","24","1014"
1/21/2022 9:19:13 PM,"648","19.4","25","1014"
1/21/2022 9:21:13 PM,"625","19.4","24","1014"
1/21/2022 9:23:13 PM,"640","19.4","25","1014"
1/21/2022 9:25:13 PM,"647","19.4","24","1014"
1/21/2022 9:27:13 PM,"660","19.4","24","1014"
1/21/2022 9:29:13 PM,"681","19.4","25","1013"
1/21/2022 9:31:13 PM,"734","19.4","25","1013"
1/21/2022 9:33:13 PM,"711","19.3","25","1013"
1/21/2022 9:35:13 PM,"680","19.3","25","1013"
1/21/2022 9:37:13 PM,"652","19.3","25","1013"
1/21/2022 9:39:13 PM,"642","19.3","25","1013"
1/21/2022 9:41:13 PM,"665","19.3","25","1013"
1/21/2022 9:43:13 PM,"667","19.3","24","1013"
1/21/2022 9:45:13 PM,"661","19.3","24","1013"
1/21/2022 9:47:13 PM,"648","19.3","25","1013"
1/21/2022 9:49:13 PM,"659","19.2","25","1013"
1/21/2022 9:51:13 PM,"657","19.2","24","1013"
1/21/2022 9:53:13 PM,"639","19.2","24","1013"
1/21/2022 9:55:13 PM,"621","19.2","24","1013"
1/21/2022 9:57:13 PM,"619","19.2","24","1013"
1/21/2022 9:59:13 PM,"653","19.2","24","1013"
1/21/2022 10:01:13 PM,"644","19.2","24","1013"
1/21/2022 10:03:13 PM,"642","19.2","24","1013"
1/21/2022 10:05:13 PM,"639","19.2","24","1013"
1/21/2022 10:07:13 PM,"640","19.2","24","1013"
1/21/2022 10:09:13 PM,"629","19.1","24","1013"
1/21/2022 10:11:13 PM,"638","19.0","24","1013"
1/21/2022 10:13:13 PM,"625","19.0","24","1013"
1/21/2022 10:15:13 PM,"633","18.9","24","1013"
1/21/2022 10:17:13 PM,"641","18.9","24","1013"
1/21/2022 10:19:13 PM,"658","18.9","24","1013"
1/21/2022 10:21:13 PM,"669","18.9","24","1013"
1/21/2022 10:23:13 PM,"667","18.9","24","1013"
1/21/2022 10:25:13 PM,"669","18.8","24","1013"
1/21/2022 10:27:13 PM,"667","18.8","24","1013"
1/21/2022 10:29:13 PM,"679","18.8","24","1013"
1/21/2022 10:31:13 PM,"681","18.7","24","1013"
1/21/2022 10:33:13 PM,"679","18.7","24","1013"
1/21/2022 10:35:13 PM,"674","18.6","24","1013"
1/21/2022 10:37:13 PM,"671","18.6","25","1013"
1/21/2022 10:39:13 PM,"695","18.5","25","1013"
1/21/2022 10:41:13 PM,"680","18.5","25","1013"
1/21/2022 10:43:13 PM,"670","18.5","25","1013"
1/21/2022 10:45:13 PM,"679","18.4","25","1013"
1/21/2022 10:47:13 PM,"683","18.4","25","1013"
1/21/2022 10:49:13 PM,"678","18.4","25","1013"
1/21/2022 10:51:13 PM,"682","18.4","25","1013"
1/21/2022 10:53:13 PM,"674","18.3","24","1013"
1/21/2022 10:55:13 PM,"682","18.3","24","1013"
1/21/2022 10:57:13 PM,"678","18.2","24","1013"
1/21/2022 10:59:13 PM,"686","18.2","24","1013"
1/21/2022 11:01:13 PM,"678","18.2","24","1013"
1/21/2022 11:03:13 PM,"669","18.1","24","1012"
1/21/2022 11:05:13 PM,"669","18.1","24","1012"
1/21/2022 11:07:13 PM,"682","18.1","24","1012"
1/21/2022 11:09:13 PM,"669","18.0","24","1012"
1/21/2022 11:11:13 PM,"660","18.0","24","1012"
1/21/2022 11:13:13 PM,"648","17.9","24","1012"
1/21/2022 11:15:13 PM,"641","17.9","24","1012"
1/21/2022 11:17:13 PM,"646","17.9","24","1012"
1/21/2022 11:19:13 PM,"637","17.9","24","1012"
1/21/2022 11:21:13 PM,"657","17.8","24","1012"
1/21/2022 11:23:13 PM,"637","17.8","24","1012"
1/21/2022 11:25:13 PM,"628","17.8","24","1012"
1/21/2022 11:27:13 PM,"622","17.8","24","1012"
1/21/2022 11:29:13 PM,"635","17.7","24","1012"
1/21/2022 11:31:13 PM,"615","17.7","24","1012"
1/21/2022 11:33:13 PM,"627","17.6","24","1012"
1/21/2022 11:35:13 PM,"625","17.6","23","1012"
1/21/2022 11:37:13 PM,"625","17.6","23","1012"
1/21/2022 11:39:13 PM,"637","17.6","23","1012"
1/21/2022 11:41:13 PM,"638","17.5","23","1012"
1/21/2022 11:43:13 PM,"638","17.4","23","1012"
1/21/2022 11:45:13 PM,"624","17.4","23","1012"
1/21/2022 11:47:13 PM,"622","17.4","23","1012"
1/21/2022 11:49:13 PM,"640","17.4","23","1012"
1/21/2022 11:51:13 PM,"636","17.4","23","1012"
1/21/2022 11:53:13 PM,"652","17.3","23","1012"
1/21/2022 11:55:13 PM,"644","17.3","23","1012"
1/21/2022 11:57:13 PM,"651","17.3","23","1012"
1/21/2022 11:59:13 PM,"651","17.3","24","1012"
1/22/2022 12:01:13 AM,"667","17.2","24","1012"
1/22/2022 12:03:13 AM,"675","17.2","24","1012"
1/22/2022 12:05:13 AM,"668","17.2","24","1012"
1/22/2022 12:07:13 AM,"655","17.1","24","1012"
1/22/2022 12:09:13 AM,"665","17.1","24","1012"
1/22/2022 12:11:13 AM,"667","17.1","24","1012"
1/22/2022 12:13:13 AM,"644","17.1","24","1012"
1/22/2022 12:15:13 AM,"657","17.0","24","1012"
1/22/2022 12:17:13 AM,"664","17.0","24","1012"
1/22/2022 12:19:13 AM,"675","16.9","24","1012"
1/22/2022 12:21:13 AM,"688","16.9","24","1012"
1/22/2022 12:23:13 AM,"705","16.9","24","1012"
1/22/2022 12:25:13 AM,"671","16.9","24","1012"
1/22/2022 12:27:13 AM,"670","16.9","24","1012"
1/22/2022 12:29:13 AM,"670","16.8","24","1012"
1/22/2022 12:31:13 AM,"678","16.8","24","1012"
1/22/2022 12:33:13 AM,"647","16.8","24","1012"
1/22/2022 12:35:13 AM,"648","16.7","24","1012"
1/22/2022 12:37:13 AM,"672","16.7","24","1011"
1/22/2022 12:39:13 AM,"669","16.7","24","1011"
1/22/2022 12:41:13 AM,"678","16.6","24","1011"
1/22/2022 12:43:13 AM,"671","16.6","24","1011"
1/22/2022 12:45:13 AM,"668","16.6","24","1011"
1/22/2022 12:47:13 AM,"678","16.6","24","1011"
1/22/2022 12:49:13 AM,"678","16.5","24","1011"
1/22/2022 12:51:13 AM,"663","16.5","24","1011"
1/22/2022 12:53:13 AM,"655","16.4","24","1011"
1/22/2022 12:55:13 AM,"665","16.4","24","1011"
1/22/2022 12:57:13 AM,"634","16.4","24","1011"
1/22/2022 12:59:13 AM,"628","16.3","24","1011"
1/22/2022 1:01:13 AM,"626","16.3","24","1011"
1/22/2022 1:03:13 AM,"619","16.2","24","1011"
1/22/2022 1:05:13 AM,"599","16.3","24","1011"
1/22/2022 1:07:13 AM,"585","16.2","24","1011"
1/22/2022 1:09:13 AM,"579","16.2","24","1011"
1/22/2022 1:11:13 AM,"588","16.2","24","1011"
1/22/2022 1:13:13 AM,"570","16.2","24","1011"
1/22/2022 1:15:13 AM,"549","16.2","23","1011"
1/22/2022 1:17:13 AM,"556","16.1","23","1011"
1/22/2022 1:19:13 AM,"566","16.1","23","1011"
1/22/2022 1:21:13 AM,"560","16.1","23","1011"
1/22/2022 1:23:13 AM,"546","16.0","23","1011"
1/22/2022 1:25:13 AM,"537","16.0","23","1011"
1/22/2022 1:27:13 AM,"543","16.0","23","1011"
1/22/2022 1:29:13 AM,"531","16.0","23","1011"
1/22/2022 1:31:13 AM,"534","16.0","23","1011"
1/22/2022 1:33:13 AM,"524","16.0","23","1011"
1/22/2022 1:35:13 AM,"529","16.0","23","1011"
1/22/2022 1:37:13 AM,"535","15.9","23","1011"
1/22/2022 1:39:13 AM,"526","15.9","23","1011"
1/22/2022 1:41:13 AM,"510","15.9","23","1011"
1/22/2022 1:43:13 AM,"508","15.9","23","1011"
1/22/2022 1:45:13 AM,"518","15.9","23","1011"
1/22/2022 1:47:13 AM,"522","15.9","23","1011"
1/22/2022 1:49:13 AM,"511","15.9","23","1011"
1/22/2022 1:51:13 AM,"510","15.9","23","1011"
1/22/2022 1:53:13 AM,"511","15.8","23","1011"
1/22/2022 1:55:13 AM,"511","15.8","23","1011"
1/22/2022 1:57:13 AM,"510","15.8","23","1011"
1/22/2022 1:59:13 AM,"498","15.8","23","1011"
1/22/2022 2:01:13 AM,"489","15.8","23","1010"
1/22/2022 2:03:13 AM,"500","15.8","23","1010"
1/22/2022 2:05:13 AM,"495","15.8","23","1010"
1/22/2022 2:07:13 AM,"494","15.8","23","1010"
1/22/2022 2:09:13 AM,"496","15.7","23","1010"
1/22/2022 2:11:13 AM,"491","15.7","23","1010"
1/22/2022 2:13:13 AM,"491","15.7","23","1010"
1/22/2022 2:15:13 AM,"492","15.7","23","1010"
1/22/2022 2:17:13 AM,"481","15.7","23","1010"
1/22/2022 2:19:13 AM,"492","15.7","23","1010"
1/22/2022 2:21:13 AM,"486","15.7","23","1010"
1/22/2022 2:23:13 AM,"487","15.7","23","1010"
1/22/2022 2:25:13 AM,"490","15.7","22","1010"
1/22/2022 2:27:13 AM,"481","15.6","22","1010"
1/22/2022 2:29:13 AM,"488","15.6","22","1010"
1/22/2022 2:31:13 AM,"489","15.6","23","1010"
1/22/2022 2:33:13 AM,"481","15.6","23","1010"
1/22/2022 2:35:13 AM,"486","15.6","23","1010"
1/22/2022 2:37:13 AM,"473","15.6","22","1010"
